,energy,initial_rho_pos,initial_phi_pos,initial_zpos,initial_pitch_angle,initial_phi_dir,center_theta,initial_field,initial_radius,center_x,center_y,rho_center,trapped_initial_pitch_angle,max_radius,avg_cycl_freq,zmax,axial_freq,mod_index,segment_power,slope,segment_length,band_power,band_num,segment_num,event_num
0,17800.0,0.003554998223523804,269.1891938781864,0.0047368151560385945,88.56515909204079,312.03701009719026,88.3634533414876,0.6884000820762488,0.0006590018860994258,0.004044447126832263,0.0004412745822418819,0.0040684488221771325,87.83978661003118,0.0006590686043551768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0
1,17800.0,0.004628695931043656,263.75862697443034,-7.042335343977659e-05,89.32209945635553,328.9060724801319,89.32197170898539,0.688251019313508,0.0006593052052841053,0.004969189208769718,0.0005645774362636879,0.005001158773133632,87.66050254774446,0.0006593156886905437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,1
2,17800.0,0.0023701706318838595,52.21038639487289,0.00469021013319972,88.03198228967624,241.08919931869085,87.89705008385596,0.6884065354481125,0.0006588135734341505,0.0029468785156327214,-0.00031850171328108085,0.002964040540758627,87.86130727927137,0.0006588724182209715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,2
