,energy,initial_rho_pos,initial_zpos,initial_pitch_angle,initial_phi_dir,center_theta,initial_field,initial_radius,center_x,center_y,rho_center,trapped_initial_pitch_angle,max_radius,avg_cycl_freq,zmax,axial_freq,mod_index,segment_power,slope,segment_length,band_power,band_num,segment_num,event_num
10,17760.027974867622,0.0009238023060032284,-0.001927967600699063,88.54548534738792,198.57044211563343,88.51488958432877,0.6883277850181044,0.0006590653956144285,0.001133695079925865,-0.0006247497252111953,0.0012944407106544422,87.79554604577635,0.0006590724369909174,18650374755.596428,0.013540445197278927,22727272.727272723,3.056289562483991,4.483116036462439e-16,197271720.4491608,0.0003549308018639218,1.4246811207113106e-16,-2.0,2.0,0.0
11,17760.027974867622,0.0009238023060032284,-0.001927967600699063,88.54548534738792,198.57044211563343,88.51488958432877,0.6883277850181044,0.0006590653956144285,0.001133695079925865,-0.0006247497252111953,0.0012944407106544422,87.79554604577635,0.0006590724369909174,18673102028.3237,0.013540445197278927,22727272.727272723,3.056289562483991,4.483116036462439e-16,197271720.4491608,0.0003549308018639218,2.181027419424626e-16,-1.0,2.0,0.0
12,17760.027974867622,0.0009238023060032284,-0.001927967600699063,88.54548534738792,198.57044211563343,88.51488958432877,0.6883277850181044,0.0006590653956144285,0.001133695079925865,-0.0006247497252111953,0.0012944407106544422,87.79554604577635,0.0006590724369909174,18582192937.41461,0.013540445197278927,22727272.727272723,3.056289562483991,4.483116036462439e-16,197271720.4491608,0.0003549308018639218,2.181027419424626e-16,0.0,2.0,0.0
13,17760.027974867622,0.0009238023060032284,-0.001927967600699063,88.54548534738792,198.57044211563343,88.51488958432877,0.6883277850181044,0.0006590653956144285,0.001133695079925865,-0.0006247497252111953,0.0012944407106544422,87.79554604577635,0.0006590724369909174,18604920210.141884,0.013540445197278927,22727272.727272723,3.056289562483991,4.483116036462439e-16,197271720.4491608,0.0003549308018639218,1.4246811207113106e-16,1.0,2.0,0.0
14,17760.027974867622,0.0009238023060032284,-0.001927967600699063,88.54548534738792,198.57044211563343,88.51488958432877,0.6883277850181044,0.0006590653956144285,0.001133695079925865,-0.0006247497252111953,0.0012944407106544422,87.79554604577635,0.0006590724369909174,18627647482.869156,0.013540445197278927,22727272.727272723,3.056289562483991,4.483116036462439e-16,197271720.4491608,0.0003549308018639218,1.2487328239129334e-16,2.0,2.0,0.0
15,17744.041682913696,0.0009238023060032284,-0.001927967600699063,88.54548534738792,198.57044211563343,88.51488958432877,0.6883277850181044,0.0006590653956144285,0.001133695079925865,-0.0006247497252111953,0.0012944407106544422,87.79554604577635,0.0006590724369909174,18650935816.410065,0.013540445197278927,22727272.727272723,3.056564950249766,4.483116036462439e-16,197283649.4620893,0.0014480284946781418,1.424208836748286e-16,-2.0,3.0,0.0
16,17744.041682913696,0.0009238023060032284,-0.001927967600699063,88.54548534738792,198.57044211563343,88.51488958432877,0.6883277850181044,0.0006590653956144285,0.001133695079925865,-0.0006247497252111953,0.0012944407106544422,87.79554604577635,0.0006590724369909174,18673663089.137337,0.013540445197278927,22727272.727272723,3.056564950249766,4.483116036462439e-16,197283649.4620893,0.0014480284946781418,2.181026667833381e-16,-1.0,3.0,0.0
17,17744.041682913696,0.0009238023060032284,-0.001927967600699063,88.54548534738792,198.57044211563343,88.51488958432877,0.6883277850181044,0.0006590653956144285,0.001133695079925865,-0.0006247497252111953,0.0012944407106544422,87.79554604577635,0.0006590724369909174,18582753998.22825,0.013540445197278927,22727272.727272723,3.056564950249766,4.483116036462439e-16,197283649.4620893,0.0014480284946781418,2.181026667833381e-16,0.0,3.0,0.0
18,17744.041682913696,0.0009238023060032284,-0.001927967600699063,88.54548534738792,198.57044211563343,88.51488958432877,0.6883277850181044,0.0006590653956144285,0.001133695079925865,-0.0006247497252111953,0.0012944407106544422,87.79554604577635,0.0006590724369909174,18605481270.95552,0.013540445197278927,22727272.727272723,3.056564950249766,4.483116036462439e-16,197283649.4620893,0.0014480284946781418,1.424208836748286e-16,1.0,3.0,0.0
19,17744.041682913696,0.0009238023060032284,-0.001927967600699063,88.54548534738792,198.57044211563343,88.51488958432877,0.6883277850181044,0.0006590653956144285,0.001133695079925865,-0.0006247497252111953,0.0012944407106544422,87.79554604577635,0.0006590724369909174,18628208543.682793,0.013540445197278927,22727272.727272723,3.056564950249766,4.483116036462439e-16,197283649.4620893,0.0014480284946781418,1.2491250986343315e-16,2.0,3.0,0.0
20,17721.938110800682,0.0009238023060032284,-0.001927967600699063,88.54548534738792,198.57044211563343,88.51488958432877,0.6883277850181044,0.0006590653956144285,0.001133695079925865,-0.0006247497252111953,0.0012944407106544422,87.79554604577635,0.0006590724369909174,18651711623.125534,0.013540445197278927,22727272.727272723,3.0569457154145914,4.483116036462439e-16,197300144.98788095,0.0010633653614423497,1.4235557440944822e-16,-2.0,4.0,0.0
21,17721.938110800682,0.0009238023060032284,-0.001927967600699063,88.54548534738792,198.57044211563343,88.51488958432877,0.6883277850181044,0.0006590653956144285,0.001133695079925865,-0.0006247497252111953,0.0012944407106544422,87.79554604577635,0.0006590724369909174,18674438895.852806,0.013540445197278927,22727272.727272723,3.0569457154145914,4.483116036462439e-16,197300144.98788095,0.0010633653614423497,2.1810254729589685e-16,-1.0,4.0,0.0
22,17721.938110800682,0.0009238023060032284,-0.001927967600699063,88.54548534738792,198.57044211563343,88.51488958432877,0.6883277850181044,0.0006590653956144285,0.001133695079925865,-0.0006247497252111953,0.0012944407106544422,87.79554604577635,0.0006590724369909174,18583529804.943718,0.013540445197278927,22727272.727272723,3.0569457154145914,4.483116036462439e-16,197300144.98788095,0.0010633653614423497,2.1810254729589685e-16,0.0,4.0,0.0
23,17721.938110800682,0.0009238023060032284,-0.001927967600699063,88.54548534738792,198.57044211563343,88.51488958432877,0.6883277850181044,0.0006590653956144285,0.001133695079925865,-0.0006247497252111953,0.0012944407106544422,87.79554604577635,0.0006590724369909174,18606257077.67099,0.013540445197278927,22727272.727272723,3.0569457154145914,4.483116036462439e-16,197300144.98788095,0.0010633653614423497,1.4235557440944822e-16,1.0,4.0,0.0
24,17721.938110800682,0.0009238023060032284,-0.001927967600699063,88.54548534738792,198.57044211563343,88.51488958432877,0.6883277850181044,0.0006590653956144285,0.001133695079925865,-0.0006247497252111953,0.0012944407106544422,87.79554604577635,0.0006590724369909174,18628984350.398262,0.013540445197278927,22727272.727272723,3.0569457154145914,4.483116036462439e-16,197300144.98788095,0.0010633653614423497,1.2496672634126044e-16,2.0,4.0,0.0
25,17800.0,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18662330102.106155,0.006008517141690842,41666666.666666664,1.35469420645946,3.4645781963623303e-16,152429688.07891518,0.001296575939737291,1.8480114835681018e-16,-2.0,0.0,1.0
26,17800.0,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18703996768.77282,0.006008517141690842,41666666.666666664,1.35469420645946,3.4645781963623303e-16,152429688.07891518,0.001296575939737291,6.799871996333931e-17,-1.0,0.0,1.0
27,17800.0,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18537330102.106155,0.006008517141690842,41666666.666666664,1.35469420645946,3.4645781963623303e-16,152429688.07891518,0.001296575939737291,6.799871996333931e-17,0.0,0.0,1.0
28,17800.0,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18578996768.77282,0.006008517141690842,41666666.666666664,1.35469420645946,3.4645781963623303e-16,152429688.07891518,0.001296575939737291,1.8480114835681018e-16,1.0,0.0,1.0
29,17800.0,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18620663435.439487,0.006008517141690842,41666666.666666664,1.35469420645946,3.4645781963623303e-16,152429688.07891518,0.001296575939737291,2.0483207458149653e-16,2.0,0.0,1.0
30,17780.392519920697,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18663019398.06551,0.006008517141690842,41666666.666666664,1.354844450240808,3.4645781963623303e-16,152440992.67137852,4.841354505760832e-05,1.8481142601784531e-16,-2.0,1.0,1.0
31,17780.392519920697,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18704686064.732174,0.006008517141690842,41666666.666666664,1.354844450240808,3.4645781963623303e-16,152440992.67137852,4.841354505760832e-05,6.801140244999418e-17,-1.0,1.0,1.0
32,17780.392519920697,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18538019398.06551,0.006008517141690842,41666666.666666664,1.354844450240808,3.4645781963623303e-16,152440992.67137852,4.841354505760832e-05,6.801140244999418e-17,0.0,1.0,1.0
33,17780.392519920697,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18579686064.732174,0.006008517141690842,41666666.666666664,1.354844450240808,3.4645781963623303e-16,152440992.67137852,4.841354505760832e-05,1.8481142601784531e-16,1.0,1.0,1.0
34,17780.392519920697,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18621352731.39884,0.006008517141690842,41666666.666666664,1.354844450240808,3.4645781963623303e-16,152440992.67137852,4.841354505760832e-05,2.0480430858605452e-16,2.0,1.0,1.0
35,17766.183139211742,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18663518956.484768,0.006008517141690842,41666666.666666664,1.354953330560562,3.4645781963623303e-16,152449185.80314603,0.000261290593220155,1.8481887224760417e-16,-2.0,2.0,1.0
36,17766.183139211742,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18705185623.151432,0.006008517141690842,41666666.666666664,1.354953330560562,3.4645781963623303e-16,152449185.80314603,0.000261290593220155,6.802059358659682e-17,-1.0,2.0,1.0
37,17766.183139211742,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18538518956.484768,0.006008517141690842,41666666.666666664,1.354953330560562,3.4645781963623303e-16,152449185.80314603,0.000261290593220155,6.802059358659682e-17,0.0,2.0,1.0
38,17766.183139211742,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18580185623.151432,0.006008517141690842,41666666.666666664,1.354953330560562,3.4645781963623303e-16,152449185.80314603,0.000261290593220155,1.8481887224760417e-16,1.0,2.0,1.0
39,17766.183139211742,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18621852289.8181,0.006008517141690842,41666666.666666664,1.354953330560562,3.4645781963623303e-16,152449185.80314603,0.000261290593220155,2.0478418585350708e-16,2.0,2.0,1.0
40,17751.053099889334,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18664050911.334522,0.006008517141690842,41666666.666666664,1.3550692653764498,3.4645781963623303e-16,152457910.51298314,0.003627016892035874,1.8482679917384922e-16,-2.0,3.0,1.0
41,17751.053099889334,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18705717578.001186,0.006008517141690842,41666666.666666664,1.3550692653764498,3.4645781963623303e-16,152457910.51298314,0.003627016892035874,6.803038046176961e-17,-1.0,3.0,1.0
42,17751.053099889334,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18539050911.334522,0.006008517141690842,41666666.666666664,1.3550692653764498,3.4645781963623303e-16,152457910.51298314,0.003627016892035874,6.803038046176961e-17,0.0,3.0,1.0
43,17751.053099889334,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18580717578.001186,0.006008517141690842,41666666.666666664,1.3550692653764498,3.4645781963623303e-16,152457910.51298314,0.003627016892035874,1.8482679917384922e-16,1.0,3.0,1.0
44,17751.053099889334,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18622384244.667854,0.006008517141690842,41666666.666666664,1.3550692653764498,3.4645781963623303e-16,152457910.51298314,0.003627016892035874,2.0476275845205968e-16,2.0,3.0,1.0
45,17721.36684168721,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18665094732.746826,0.006008517141690842,41666666.666666664,1.3552967377454441,3.4645781963623303e-16,152475031.2167319,0.000289331039743718,1.8484234710980428e-16,-2.0,4.0,1.0
46,17721.36684168721,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18706761399.41349,0.006008517141690842,41666666.666666664,1.3552967377454441,3.4645781963623303e-16,152475031.2167319,0.000289331039743718,6.804958370595315e-17,-1.0,4.0,1.0
47,17721.36684168721,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18540094732.746826,0.006008517141690842,41666666.666666664,1.3552967377454441,3.4645781963623303e-16,152475031.2167319,0.000289331039743718,6.804958370595315e-17,0.0,4.0,1.0
48,17721.36684168721,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18581761399.41349,0.006008517141690842,41666666.666666664,1.3552967377454441,3.4645781963623303e-16,152475031.2167319,0.000289331039743718,1.8484234710980428e-16,1.0,4.0,1.0
49,17721.36684168721,0.0030630258025098685,0.0023770435270676063,89.21530927585157,131.69982196518774,89.13327223780483,0.6883182327543619,0.0006592251414776554,0.002570821778500621,-0.0004385350452419271,0.002607956595252006,87.80589140587371,0.0006592184649222543,18623428066.08016,0.006008517141690842,41666666.666666664,1.3552967377454441,3.4645781963623303e-16,152475031.2167319,0.000289331039743718,2.0472071369370291e-16,2.0,4.0,1.0
50,17800.0,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18662120762.373314,0.0055224459366341,41666666.666666664,1.2450615256218023,3.204182450006772e-16,140973158.55513963,0.00048371306169268393,1.6323588140057503e-16,-2.0,0.0,2.0
51,17800.0,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18703787429.039978,0.0055224459366341,41666666.666666664,1.2450615256218023,3.204182450006772e-16,140973158.55513963,0.00048371306169268393,5.4446194484805965e-17,-1.0,0.0,2.0
52,17800.0,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18537120762.373314,0.0055224459366341,41666666.666666664,1.2450615256218023,3.204182450006772e-16,140973158.55513963,0.00048371306169268393,5.4446194484805965e-17,0.0,0.0,2.0
53,17800.0,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18578787429.039978,0.0055224459366341,41666666.666666664,1.2450615256218023,3.204182450006772e-16,140973158.55513963,0.00048371306169268393,1.6323588140057503e-16,1.0,0.0,2.0
54,17800.0,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18620454095.706646,0.0055224459366341,41666666.666666664,1.2450615256218023,3.204182450006772e-16,140973158.55513963,0.00048371306169268393,2.0776716291382158e-16,2.0,0.0,2.0
55,17784.065251737004,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18662681048.637993,0.0055224459366341,41666666.666666664,1.2451737733771764,3.204182450006772e-16,140981655.067227,0.0008511535531250057,1.632444856149796e-16,-2.0,1.0,2.0
56,17784.065251737004,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18704347715.304657,0.0055224459366341,41666666.666666664,1.2451737733771764,3.204182450006772e-16,140981655.067227,0.0008511535531250057,5.445470037842212e-17,-1.0,1.0,2.0
57,17784.065251737004,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18537681048.637993,0.0055224459366341,41666666.666666664,1.2451737733771764,3.204182450006772e-16,140981655.067227,0.0008511535531250057,5.445470037842212e-17,0.0,1.0,2.0
58,17784.065251737004,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18579347715.304657,0.0055224459366341,41666666.666666664,1.2451737733771764,3.204182450006772e-16,140981655.067227,0.0008511535531250057,1.632444856149796e-16,1.0,1.0,2.0
59,17784.065251737004,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18621014381.971325,0.0055224459366341,41666666.666666664,1.2451737733771764,3.204182450006772e-16,140981655.067227,0.0008511535531250057,2.0774883956962183e-16,2.0,1.0,2.0
60,17766.660820496945,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18663293048.696674,0.0055224459366341,41666666.666666664,1.2452963737718175,3.204182450006772e-16,140990936.101597,0.00026411995528064815,1.6325388167776156e-16,-2.0,2.0,2.0
61,17766.660820496945,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18704959715.36334,0.0055224459366341,41666666.666666664,1.2452963737718175,3.204182450006772e-16,140990936.101597,0.00026411995528064815,5.446399113519064e-17,-1.0,2.0,2.0
62,17766.660820496945,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18538293048.696674,0.0055224459366341,41666666.666666664,1.2452963737718175,3.204182450006772e-16,140990936.101597,0.00026411995528064815,5.446399113519064e-17,0.0,2.0,2.0
63,17766.660820496945,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18579959715.36334,0.0055224459366341,41666666.666666664,1.2452963737718175,3.204182450006772e-16,140990936.101597,0.00026411995528064815,1.6325388167776156e-16,1.0,2.0,2.0
64,17766.660820496945,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18621626382.030006,0.0055224459366341,41666666.666666664,1.2452963737718175,3.204182450006772e-16,140990936.101597,0.00026411995528064815,2.0772882515526362e-16,2.0,2.0,2.0
65,17751.604397453677,0.0035082788758814473,-0.0024257493844687915,89.28585353394789,105.75062123545345,89.19319457737339,0.6883127443244937,0.0006592410150828166,0.0028737908490935635,-0.00017895155721658288,0.00287935713383459,87.80713339478193,0.0006592285345038947,18663822516.54027,0.0055224459366341,41666666.666666664,1.2454024342135246,3.204182450006772e-16,140998965.7835924,0.0003520909373404723,1.6326200867352987e-16,-2.0,3.0,2.0
