,energy,initial_rho_pos,initial_phi_pos,initial_zpos,initial_pitch_angle,initial_phi_dir,center_theta,initial_field,initial_radius,center_x,center_y,rho_center,trapped_initial_pitch_angle,max_radius,avg_cycl_freq,zmax,axial_freq,mod_index,segment_power,slope,segment_length,band_power,band_num,segment_num,event_num,freq_stop,energy_stop
0,17800.0,0.003554998223523804,269.1891938781864,0.0047368151560385945,88.56515909204079,312.03701009719026,88.3634533414876,0.6884000820762488,0.0006590018860994258,0.004044447126832263,0.0004412745822418819,0.0040684488221771325,87.83978661003118,0.0006590686043551768,18594553458.348545,0.015024296144681398,16850356.080830224,3.3915482681813987,2.045797879937273e-16,89964983.07850635,0.0046697322901351705,9.626156586528813e-17,-2.0,0.0,0.0,18628674282.896667,17788.074567976775
1,17800.0,0.003554998223523804,269.1891938781864,0.0047368151560385945,88.56515909204079,312.03701009719026,88.3634533414876,0.6884000820762488,0.0006590018860994258,0.004044447126832263,0.0004412745822418819,0.0040684488221771325,87.83978661003118,0.0006590686043551768,18611403814.429375,0.015024296144681398,16850356.080830224,3.3915482681813987,2.045797879937273e-16,89964983.07850635,0.0046697322901351705,3.7386710491460316e-17,-1.0,0.0,0.0,18628674282.896667,17788.074567976775
2,17800.0,0.003554998223523804,269.1891938781864,0.0047368151560385945,88.56515909204079,312.03701009719026,88.3634533414876,0.6884000820762488,0.0006590018860994258,0.004044447126832263,0.0004412745822418819,0.0040684488221771325,87.83978661003118,0.0006590686043551768,18628254170.510204,0.015024296144681398,16850356.080830224,3.3915482681813987,2.045797879937273e-16,89964983.07850635,0.0046697322901351705,7.4214578746035e-17,0.0,0.0,0.0,18628674282.896667,17788.074567976775
3,17800.0,0.003554998223523804,269.1891938781864,0.0047368151560385945,88.56515909204079,312.03701009719026,88.3634533414876,0.6884000820762488,0.0006590018860994258,0.004044447126832263,0.0004412745822418819,0.0040684488221771325,87.83978661003118,0.0006590686043551768,18645104526.591034,0.015024296144681398,16850356.080830224,3.3915482681813987,2.045797879937273e-16,89964983.07850635,0.0046697322901351705,3.7386710491460316e-17,1.0,0.0,0.0,18628674282.896667,17788.074567976775
4,17800.0,0.003554998223523804,269.1891938781864,0.0047368151560385945,88.56515909204079,312.03701009719026,88.3634533414876,0.6884000820762488,0.0006590018860994258,0.004044447126832263,0.0004412745822418819,0.0040684488221771325,87.83978661003118,0.0006590686043551768,18661954882.671864,0.015024296144681398,16850356.080830224,3.3915482681813987,2.045797879937273e-16,89964983.07850635,0.0046697322901351705,9.626156586528813e-17,2.0,0.0,0.0,18628674282.896667,17788.074567976775
5,17788.074567976775,0.003554998223523804,269.1891938781864,0.0,88.3634533414876,312.03701009719026,88.3634533414876,0.6882766795574803,0.0006588332458032741,0.004044321875585269,0.0004411616589289093,0.004068312063085434,87.70090227542208,0.0006588440086206127,18594984811.939568,0.015024458941695974,16844785.051774517,3.3918138637693898,2.044588801818317e-16,89918891.13590346,0.011635012136337554,9.619952882891532e-17,-2.0,1.0,0.0,18629720589.43277,17758.37895928535
6,17788.074567976775,0.003554998223523804,269.1891938781864,0.0,88.3634533414876,312.03701009719026,88.3634533414876,0.6882766795574803,0.0006588332458032741,0.004044321875585269,0.0004411616589289093,0.004068312063085434,87.70090227542208,0.0006588440086206127,18611829596.991344,0.015024458941695974,16844785.051774517,3.3918138637693898,2.044588801818317e-16,89918891.13590346,0.011635012136337554,3.734198894067972e-17,-1.0,1.0,0.0,18629720589.43277,17758.37895928535
7,17788.074567976775,0.003554998223523804,269.1891938781864,0.0,88.3634533414876,312.03701009719026,88.3634533414876,0.6882766795574803,0.0006588332458032741,0.004044321875585269,0.0004411616589289093,0.004068312063085434,87.70090227542208,0.0006588440086206127,18628674382.043118,0.015024458941695974,16844785.051774517,3.3918138637693898,2.044588801818317e-16,89918891.13590346,0.011635012136337554,7.41806383823854e-17,0.0,1.0,0.0,18629720589.43277,17758.37895928535
8,17788.074567976775,0.003554998223523804,269.1891938781864,0.0,88.3634533414876,312.03701009719026,88.3634533414876,0.6882766795574803,0.0006588332458032741,0.004044321875585269,0.0004411616589289093,0.004068312063085434,87.70090227542208,0.0006588440086206127,18645519167.09489,0.015024458941695974,16844785.051774517,3.3918138637693898,2.044588801818317e-16,89918891.13590346,0.011635012136337554,3.734198894067972e-17,1.0,1.0,0.0,18629720589.43277,17758.37895928535
9,17788.074567976775,0.003554998223523804,269.1891938781864,0.0,88.3634533414876,312.03701009719026,88.3634533414876,0.6882766795574803,0.0006588332458032741,0.004044321875585269,0.0004411616589289093,0.004068312063085434,87.70090227542208,0.0006588440086206127,18662363952.146667,0.015024458941695974,16844785.051774517,3.3918138637693898,2.044588801818317e-16,89918891.13590346,0.011635012136337554,9.619952882891532e-17,2.0,1.0,0.0,18629720589.43277,17758.37895928535
10,17758.37895928535,0.003554998223523804,269.1891938781864,0.0,88.3634533414876,312.03701009719026,88.3634533414876,0.6882766795574803,0.0006582736842026,0.004043906282219665,0.00044078697060587955,0.00406785830294414,87.70091957547395,0.0006582844275829316,18596059454.293697,0.015024998715423581,16830731.93989932,3.392505636056991,2.0416753498684074e-16,89797141.52749436,0.0030881968057240323,9.604904576985981e-17,-2.0,2.0,0.0,18629998229.419125,17750.50830080613
